2957918.0	  925.1	  586.8	 1176.0	  940.3	  583.5	  985.0	   98.7	   17.8	  109.5	    6.4	  45.60	  45.40	.
2957920.0	  933.7	  588.3	 1177.0	  954.8	  584.2	  985.0	   97.0	   16.9	  103.3	    6.8	  45.60	  45.40	.
2957922.0	  942.2	  589.9	 1177.0	  961.5	  584.8	  986.0	   91.6	   16.3	   93.9	    7.3	  45.60	  45.40	.
MSG	2958665.0 -16  !V TARGET_POS TARG1 (960, 600) 1 0
MSG	2957923.0 -8  !V TARGET_POS TARG1 (960, 600) 1 0
MSG	2957923.0 -8 !V DRAW_LIST ../../runtime/dataviewer/step008/graphics/VC_1.vcl
2957924.0	  951.3	  591.1	 1177.0	  968.9	  585.5	  990.0	   84.4	   16.2	   79.3	    7.2	  45.60	  45.40	.
2957926.0	  957.6	  592.9	 1177.0	  977.6	  586.2	  990.0	   70.4	   14.3	   67.1	    6.4	  45.60	  45.40	.
2957928.0	  964.5	  594.1	 1177.0	  982.1	  586.7	  990.0	   54.1	   10.5	   52.6	    5.7	  45.60	  45.40	.
2957930.0	  967.5	  594.7	 1177.0	  985.0	  587.1	  989.0	   44.8	    7.0	   51.9	    7.5	  45.60	  45.40	.
MSG	2957932.0 -16  !V TARGET_POS TARG1 (960, 600) 1 0
2957932.0	  971.0	  595.0	 1177.0	  990.3	  587.7	  989.0	   54.2	    7.9	   62.7	   11.0	  45.70	  45.40	.
2957934.0	  975.6	  595.8	 1177.0	  997.8	  589.3	  989.0	   72.2	   11.6	   66.2	   12.8	  45.70	  45.40	.
2957936.0	  986.1	  597.3	 1177.0	 1003.7	  590.5	  989.0	   80.8	   13.8	   65.3	   11.4	  45.70	  45.40	.
2957938.0	  992.0	  598.7	 1177.0	 1007.9	  591.3	  989.0	   71.7	   11.9	   68.2	    8.1	  45.70	  45.40	.
2957940.0	  998.9	  599.6	 1177.0	 1016.0	  591.9	  989.0	   53.6	    8.4	   64.6	    4.2	  45.70	  45.40	.
2957942.0	 1002.1	  600.0	 1176.0	 1022.9	  592.3	  989.0	   40.3	    5.7	   47.6	    0.7	  45.70	  45.40	.
2957944.0	 1005.4	  600.6	 1175.0	 1024.1	  591.8	  988.0	   27.0	    3.7	   24.4	   -1.5	  45.70	  45.40	.
2957946.0	 1007.6	  600.8	 1175.0	 1025.9	  591.8	  987.0	   17.5	    1.8	   11.3	   -2.6	  45.70	  45.40	.
2957948.0	 1008.2	  600.8	 1175.0	 1026.4	  591.6	  986.0	    8.8	   -0.9	    7.3	   -3.7	  45.70	  45.40	.
MSG	2957949.0 -16  !V TARGET_POS TARG1 (960, 600) 1 0
2957950.0	 1008.9	  600.8	 1175.0	 1026.8	  591.1	  986.0	    3.5	   -3.9	    3.8	   -5.7	  45.70	  45.40	.
2957952.0	 1008.9	  600.1	 1175.0	 1027.2	  590.5	  984.0	    0.9	   -4.8	    2.4	   -5.7	  45.70	  45.40	.
2957954.0	 1008.8	  599.4	 1173.0	 1027.2	  589.8	  983.0	   -2.2	   -3.1	    1.3	   -3.7	  45.70	  45.40	.
2957956.0	 1008.8	  599.6	 1173.0	 1027.3	  589.8	  983.0	   -3.6	   -0.6	    0.7	   -1.3	  45.70	  45.40	.
2957958.0	 1007.8	  599.6	 1173.0	 1027.4	  589.8	  981.0	   -3.1	    0.4	    0.7	   -0.6	  45.70	  45.40	.
2957960.0	 1007.9	  599.6	 1173.0	 1027.4	  589.8	  981.0	   -1.3	    0.6	    0.9	   -1.1	  45.70	  45.40	.
2957962.0	 1008.0	  599.6	 1173.0	 1027.5	  589.5	  981.0	    0.7	    1.3	    1.6	   -1.1	  45.70	  45.40	.
2957964.0	 1007.9	  599.9	 1173.0	 1027.7	  589.5	  981.0	    0.9	    1.3	    1.8	   -0.6	  45.70	  45.40	.
MSG	2957965.0 -16  !V TARGET_POS TARG1 (960, 600) 1 0
2957966.0	 1008.2	  600.0	 1172.0	 1028.0	  589.5	  981.0	    1.1	    0.7	    1.3	    0.0	  45.70	  45.40	.
2957968.0	 1008.2	  599.9	 1172.0	 1027.9	  589.5	  981.0	    0.5	   -0.4	    0.4	   -0.2	  45.70	  45.40	.
2957970.0	 1008.3	  600.0	 1171.0	 1028.0	  589.5	  980.0	   -0.5	   -1.1	   -0.2	   -0.4	  45.70	  45.40	.
2957972.0	 1008.1	  599.7	 1170.0	 1027.9	  589.4	  979.0	   -1.3	   -1.5	   -0.5	   -2.0	  45.70	  45.40	.
2957974.0	 1008.0	  599.6	 1170.0	 1027.9	  589.4	  979.0	   -0.7	   -2.0	   -0.5	   -3.7	  45.70	  45.40	.
2957976.0	 1007.8	  599.5	 1169.0	 1027.7	  588.5	  979.0	    0.4	   -2.2	   -0.2	   -4.0	  45.70	  45.40	.
2957978.0	 1008.2	  599.1	 1169.0	 1027.9	  588.4	  979.0	    0.7	   -2.0	    0.2	   -2.9	  45.70	  45.40	.
2957980.0	 1008.1	  599.0	 1169.0	 1027.8	  588.2	  978.0	    0.2	   -1.3	    0.4	   -1.3	  45.70	  45.40	.
MSG	2957982.0 -16  !V TARGET_POS TARG1 (960, 600) 1 0
